drug_id,compound_name_source,dili_category,scaffold_id,model,mean_probability,minimum_probability,negative_repeats,sensitivity_negative_repeats,repeats,mean_youden_threshold,mean_sensitivity_threshold,convergence_warnings,youden_false_negative_persistence,sensitivity_false_negative_persistence,curation_flags,review_status,resolution_method,identity_adjudication,active_moiety_adjudication,training_context,therapeutic_class
LT00394,Exemestane,vMost-DILI-concern,scaffold:C=C1CC2C(CCC3C(=O)CCC32)C2C=CC(=O)C=C12,D,0.6568365674889104,0.539960160279518,2,0,5,0.6365438128200853,0.5476744894849079,0,0.4,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT02121,Nandrolone phenpropionate,vMost-DILI-concern,scaffold:O=C1C=C2CCC3C(CCC4C(OC(=O)CCc5ccccc5)CCC43)C2CC1,B,0.6668750465467668,0.6078381801086042,2,1,5,0.6706494687697065,0.6529227151120173,0,0.4,0.2,none,rules-applied-pending-independent-review,exact-name,unique-pubchem-name-result,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00003,Mercaptopurine,vMost-DILI-concern,scaffold:S=c1nc[nH]c2nc[nH]c12,D,0.6684134117900543,0.5534707692098998,2,0,5,0.6742582744546979,0.5659811309456919,0,0.4,0.0,none,rules-applied-pending-independent-review,exact-name,unique-pubchem-name-result,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00240,Etodolac,vMost-DILI-concern,scaffold:c1ccc2c3c([nH]c2c1)COCC3,A,0.67101951075952,0.6443165155097446,2,1,5,0.6744875155249208,0.6556915182329092,0,0.4,0.2,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00020,Gemfibrozil,vMost-DILI-concern,scaffold:c1ccccc1,A,0.6794177404914035,0.640435537062281,2,1,5,0.6606905570027898,0.6454610823680577,0,0.4,0.2,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00097,Felbamate,vMost-DILI-concern,scaffold:c1ccccc1,B,0.6828608753766593,0.6434306058578392,2,1,5,0.6682593098387628,0.6366867563383535,0,0.4,0.2,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01574,Moxisylyte,vMost-DILI-concern,scaffold:c1ccccc1,B,0.6971341688286606,0.6750033659872646,2,0,5,0.6682593098387628,0.6366867563383535,0,0.4,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT02216,Orlistat,vMost-DILI-concern,scaffold:O=C1CCO1,B,0.7026781392133025,0.5464408256250363,2,1,5,0.6863381825422119,0.6556826911400508,0,0.4,0.2,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01222,Tigecycline,vMost-DILI-concern,scaffold:O=C1C=CC2C(=O)C3=Cc4ccccc4CC3CC2C1,A,0.7039381738151232,0.643568301255125,2,0,5,0.6971072199280626,0.6440317789569457,0,0.4,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01611,Nomifensine,vMost-DILI-concern,scaffold:c1ccc(C2CNCc3ccccc32)cc1,A,0.7108725685642991,0.6874186809256054,2,0,5,0.6902947858554166,0.6441526241268958,0,0.4,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01874,Zimelidine,vMost-DILI-concern,scaffold:C=C(c1ccccc1)c1cccnc1,B,0.711936311570145,0.6282888034820379,2,1,5,0.6705732243670895,0.6493840991146483,0,0.4,0.2,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00696,Isaxonine,vMost-DILI-concern,scaffold:c1cncnc1,A,0.714946779400379,0.6823165264550243,2,0,5,0.6958888700797805,0.6530607972865973,0,0.4,0.0,none,rules-applied-pending-independent-review,exact-name,unique-pubchem-name-result,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01594,Nialamide,vMost-DILI-concern,scaffold:O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,B,0.7192409550493208,0.6154963512316831,2,1,5,0.7060944096679694,0.6560864658361721,0,0.4,0.2,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00032,Phenytoin,vMost-DILI-concern,scaffold:O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,A,0.720443445749941,0.6668801160874167,2,0,5,0.7031892612886127,0.6513990568061242,0,0.4,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00234,Isotretinoin,vMost-DILI-concern,scaffold:C1=CCCCC1,A,0.7211926565983019,0.6807449693688072,2,0,5,0.7180380141590273,0.6493192180783407,0,0.4,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00168,Troglitazone,vMost-DILI-concern,scaffold:O=C1NC(=O)C(Cc2ccc(OCC3CCc4ccccc4O3)cc2)S1,D,0.7228212077344957,0.6125606344440127,2,0,5,0.6978659275161003,0.5911339656222303,0,0.4,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00046,Amiodarone hydrochloride,vMost-DILI-concern,scaffold:O=C(c1ccccc1)c1coc2ccccc12,A,0.7278555528763473,0.6592334672813339,2,0,5,0.685058529015308,0.6438136647204916,0,0.4,0.0,PUBCHEM_ACTIVE_MOIETY_EQUIVALENCE_CONFIRMED,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,compound-name-suffix-resolved-to-unique-or-exact-PubChem-active,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00032,Phenytoin,vMost-DILI-concern,scaffold:O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,B,0.7286388007378639,0.6741496008528556,2,1,5,0.6996112382898203,0.6615179848041108,0,0.4,0.2,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01874,Zimelidine,vMost-DILI-concern,scaffold:C=C(c1ccccc1)c1cccnc1,A,0.7326199808324411,0.7041403811493925,2,0,5,0.6987569634435431,0.6487344935897931,0,0.4,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00056,Bicalutamide,vMost-DILI-concern,scaffold:O=C(CCS(=O)(=O)c1ccccc1)Nc1ccccc1,D,0.7355730759230765,0.6135563473890276,2,0,5,0.6847221480015943,0.5743804663776043,0,0.4,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00580,Methimazole,vMost-DILI-concern,scaffold:S=c1[nH]cc[nH]1,D,0.7361783179502274,0.561458999910424,2,1,5,0.7448273182950517,0.5875899810894323,0,0.4,0.2,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00694,Clomacran,vMost-DILI-concern,scaffold:c1ccc2c(c1)Cc1ccccc1N2,B,0.7372990575620938,0.6244051815634524,2,1,5,0.6731594676837498,0.6505582221710166,0,0.4,0.2,none,rules-applied-pending-independent-review,exact-name,unique-pubchem-name-result,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01867,Xenazoic acid,vMost-DILI-concern,scaffold:O=C(CNc1ccccc1)c1ccc(-c2ccccc2)cc1,D,0.7379631365790267,0.7160869070206536,2,0,5,0.7425108196039385,0.5887338838964066,0,0.4,0.0,none,rules-applied-pending-independent-review,exact-name,unique-pubchem-name-result,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00124,Nefazodone hydrochloride,vMost-DILI-concern,scaffold:O=c1n(CCOc2ccccc2)cnn1CCCN1CCN(c2ccccc2)CC1,A,0.7393241119953804,0.721417859707126,2,0,5,0.6957623197422116,0.6450373511260967,0,0.4,0.0,PUBCHEM_ACTIVE_MOIETY_EQUIVALENCE_CONFIRMED,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,compound-name-suffix-resolved-to-unique-or-exact-PubChem-active,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00034,Rifampin,vMost-DILI-concern,scaffold:O=C1C=CC=CCCCCCCCCC=COC2Oc3ccc4cc(c(C=NN5CCNCC5)cc4c3C2=O)N1,D,0.7490199156886493,0.6568977446256032,2,0,5,0.7150897994629821,0.5851523537986305,0,0.4,0.0,none,rules-applied-pending-independent-review,exact-name,unique-pubchem-name-result,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00187,Clarithromycin,vMost-DILI-concern,scaffold:O=C1CCCCOC(=O)CC(OC2CCCCO2)CC(OC2CCCCO2)CCC1,B,0.7567196015763903,0.6414454044702761,2,0,5,0.7059879595750257,0.6595918516980268,0,0.4,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00106,Hydroxyurea,vMost-DILI-concern,acyclic:0031,A,0.7626600892005893,0.7067574204149233,2,0,5,0.7004066738649991,0.6451500298265328,0,0.4,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00287,Clozapine,vMost-DILI-concern,scaffold:c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1N2,A,0.7642530024937034,0.7284257320090437,2,0,5,0.7209967271408833,0.6612963643791739,0,0.4,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00099,Fenoprofen calcium,vMost-DILI-concern,scaffold:c1ccc(Oc2ccccc2)cc1,C,0.536302108197303,0.4949885468196278,1,0,5,0.5009633128057949,0.4489354197986336,0,0.2,0.0,MANUAL_ACTIVE_MOIETY_OVERRIDE,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,Calcium is the counterion; PubChem CID 3342 is the named active moiety.,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01400,Fosphenytoin sodium,vMost-DILI-concern,scaffold:O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,C,0.5472008159690359,0.4545206742381721,1,0,5,0.5069630743795203,0.453361153672614,0,0.2,0.0,PUBCHEM_ACTIVE_MOIETY_EQUIVALENCE_CONFIRMED,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,compound-name-suffix-resolved-to-unique-or-exact-PubChem-active,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01816,suloctidil,vMost-DILI-concern,scaffold:c1ccccc1,C,0.5745846073170877,0.5135296262314412,1,0,5,0.5491940510918963,0.4380169080256727,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01121,Benziodarone,vMost-DILI-concern,scaffold:O=C(c1ccccc1)c1coc2ccccc12,C,0.5780457954393762,0.5102849395662427,1,0,5,0.5231095923512034,0.45127239233207994,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00144,Stavudine,vMost-DILI-concern,scaffold:O=c1ccn(C2C=CCO2)c(=O)[nH]1,C,0.5814995180066834,0.498621909289453,1,0,5,0.5548012143009745,0.4676847444493376,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00067,Chlorzoxazone,vMost-DILI-concern,scaffold:O=c1[nH]c2ccccc2o1,C,0.5897839060519109,0.4791116764081418,1,0,5,0.5326555033025563,0.4503632720347725,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01220,Tipranavir,vMost-DILI-concern,scaffold:O=C1OC(CCc2ccccc2)CC=C1Cc1cccc(NS(=O)(=O)c2ccccn2)c1,C,0.590380802632951,0.5060675879664941,1,0,5,0.5341156198605226,0.4490966440951502,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00182,Itraconazole,vMost-DILI-concern,scaffold:O=c1[nH]ncn1-c1ccc(N2CCN(c3ccc(OCC4COC(Cn5cncn5)(c5ccccc5)O4)cc3)CC2)cc1,C,0.5911497049200068,0.514703729904001,1,0,5,0.5450125124761731,0.4517796959236703,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00163,Zidovudine,vMost-DILI-concern,scaffold:O=c1ccn(C2CCCO2)c(=O)[nH]1,C,0.5967593883613695,0.5481634669740502,1,0,5,0.5236440884806022,0.45900811425408056,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00701,Fiduxosin,vMost-DILI-concern,scaffold:O=c1[nH]c2c(sc3ncc(-c4ccccc4)nc32)c(=O)n1CCCCN1CC2COc3ccccc3C2C1,C,0.6022062540217932,0.526302407656228,1,0,5,0.5125603555669723,0.4658210763477489,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00694,Clomacran,vMost-DILI-concern,scaffold:c1ccc2c(c1)Cc1ccccc1N2,C,0.6144185731375325,0.5462850529971248,1,0,5,0.5519893787420823,0.4581815019858514,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,unique-pubchem-name-result,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01637,Papaverine hydrochloride,vMost-DILI-concern,scaffold:c1ccc(Cc2nccc3ccccc23)cc1,C,0.6218443668286866,0.5346883324301768,1,0,5,0.5670416723445876,0.451542327876453,0,0.2,0.0,PUBCHEM_ACTIVE_MOIETY_EQUIVALENCE_CONFIRMED,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,compound-name-suffix-resolved-to-unique-or-exact-PubChem-active,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01867,Xenazoic acid,vMost-DILI-concern,scaffold:O=C(CNc1ccccc1)c1ccc(-c2ccccc2)cc1,C,0.6289333056787164,0.584153794823378,1,0,5,0.576657735100302,0.4560222392734108,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,unique-pubchem-name-result,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00312,Niacin,vMost-DILI-concern,scaffold:c1ccncc1,D,0.6340369398554941,0.5361554062918445,1,0,5,0.6137787316238206,0.5476326930795279,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,unique-pubchem-name-result,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00234,Isotretinoin,vMost-DILI-concern,scaffold:C1=CCCCC1,C,0.6403039275582014,0.4872422297350212,1,0,5,0.5230053682214739,0.46057536621699346,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT02110,Mepazine,vMost-DILI-concern,scaffold:c1ccc2c(c1)Sc1ccccc1N2CC1CCCNC1,D,0.6404318985767794,0.5767156763975695,1,0,5,0.6261575991575518,0.5409932492109151,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,unique-pubchem-name-result,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00156,Tolcapone,vMost-DILI-concern,scaffold:O=C(c1ccccc1)c1ccccc1,C,0.6412089482245387,0.5863237135042909,1,0,5,0.5570014945421725,0.4508551114687508,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00560,Ibufenac,vMost-DILI-concern,scaffold:c1ccccc1,A,0.6708944583506324,0.651220588664628,1,0,5,0.6606905570027898,0.6454610823680577,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01553,Mexiletine hydrochloride,vMost-DILI-concern,scaffold:c1ccccc1,A,0.6717657269020646,0.6479519682391726,1,0,5,0.6606905570027898,0.6454610823680577,0,0.2,0.0,PUBCHEM_ACTIVE_MOIETY_EQUIVALENCE_CONFIRMED,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,compound-name-suffix-resolved-to-unique-or-exact-PubChem-active,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00649,Zileuton,vMost-DILI-concern,scaffold:c1ccc2sccc2c1,D,0.681256375455497,0.5713679062519226,1,0,5,0.633834607641256,0.533011139602155,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00703,Phenoxypropazine,vMost-DILI-concern,scaffold:c1ccccc1,A,0.6819068808155556,0.6588545388890023,1,0,5,0.6606905570027898,0.6454610823680577,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00694,Clomacran,vMost-DILI-concern,scaffold:c1ccc2c(c1)Cc1ccccc1N2,D,0.6943878630824512,0.6251571779817485,1,0,5,0.6520237060797316,0.552976235679142,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,unique-pubchem-name-result,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00155,Tizanidine hydrochloride,vMost-DILI-concern,scaffold:c1cc(NC2=NCCN2)c2nsnc2c1,D,0.6949682579333173,0.6391825580009199,1,0,5,0.618183913131286,0.5496732334549914,0,0.2,0.0,PUBCHEM_ACTIVE_MOIETY_EQUIVALENCE_CONFIRMED,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,compound-name-suffix-resolved-to-unique-or-exact-PubChem-active,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00558,Griseofulvin,vMost-DILI-concern,scaffold:O=C1C=CC2(CC1)Oc1ccccc1C2=O,D,0.6972871055835279,0.5552116394528475,1,0,5,0.681245808744271,0.5892386691421558,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01202,Bortezomib,vMost-DILI-concern,scaffold:O=C(NCCc1ccccc1)c1cnccn1,D,0.7008549386030241,0.6299347116682307,1,0,5,0.6360416823542941,0.5544353104555269,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00040,Abacavir sulfate,vMost-DILI-concern,scaffold:C1=CC(n2cnc3c(NC4CC4)ncnc32)CC1,D,0.703791761379932,0.6030108561244377,1,0,5,0.6609040657548899,0.5796423943139396,0,0.2,0.0,PUBCHEM_ACTIVE_MOIETY_EQUIVALENCE_CONFIRMED,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,compound-name-suffix-resolved-to-unique-or-exact-PubChem-active,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00227,Ticlopidine hydrochloride,vMost-DILI-concern,scaffold:c1ccc(CN2CCc3sccc3C2)cc1,A,0.7066104015759398,0.6751311670515547,1,0,5,0.6693358849899964,0.6495795773965254,0,0.2,0.0,PUBCHEM_ACTIVE_MOIETY_EQUIVALENCE_CONFIRMED,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,compound-name-suffix-resolved-to-unique-or-exact-PubChem-active,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00004,Acetaminophen,vMost-DILI-concern,scaffold:c1ccccc1,D,0.7072531939108799,0.6476227937905855,1,0,5,0.6662180166175714,0.5505540108303971,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00690,Oxyphenisatin,vMost-DILI-concern,scaffold:O=C1Nc2ccccc2C1(c1ccccc1)c1ccccc1,D,0.7095017293741712,0.6196865899594953,1,0,5,0.6669684105087733,0.5774707838181483,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00040,Abacavir sulfate,vMost-DILI-concern,scaffold:C1=CC(n2cnc3c(NC4CC4)ncnc32)CC1,A,0.7101333819344131,0.665997527038625,1,0,5,0.676484668087368,0.6569239480885198,0,0.2,0.0,PUBCHEM_ACTIVE_MOIETY_EQUIVALENCE_CONFIRMED,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,compound-name-suffix-resolved-to-unique-or-exact-PubChem-active,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01816,suloctidil,vMost-DILI-concern,scaffold:c1ccccc1,D,0.7116727378265426,0.562044183971269,1,0,5,0.6662180166175714,0.5505540108303971,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00152,Tamoxifen citrate,vMost-DILI-concern,scaffold:C(=C(c1ccccc1)c1ccccc1)c1ccccc1,B,0.7124208219153617,0.6220629691705967,1,1,5,0.6881902344360593,0.663961212578372,0,0.2,0.2,PUBCHEM_ACTIVE_MOIETY_EQUIVALENCE_CONFIRMED,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,compound-name-suffix-resolved-to-unique-or-exact-PubChem-active,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00691,Tilbroquinol,vMost-DILI-concern,scaffold:c1ccc2ncccc2c1,D,0.7158286824354685,0.6258284281255699,1,0,5,0.6889820282865822,0.5676802282859846,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01869,Zafirlukast,vMost-DILI-concern,scaffold:O=C(Nc1ccc2[nH]cc(Cc3ccc(C(=O)NS(=O)(=O)c4ccccc4)cc3)c2c1)OC1CCCC1,B,0.7232719674615348,0.6040115708437704,1,1,5,0.6896558380679791,0.6466416364389078,0,0.2,0.2,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT00394,Exemestane,vMost-DILI-concern,scaffold:C=C1CC2C(CCC3C(=O)CCC32)C2C=CC(=O)C=C12,B,0.7241259929670749,0.6298578961294136,1,1,5,0.7110519366317498,0.6491658114119201,0,0.2,0.2,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
LT01680,Pirprofen,vMost-DILI-concern,scaffold:C1=CCN(c2ccccc2)C1,A,0.7247209102308038,0.7137399186648982,1,0,5,0.677451303619981,0.6461230126884356,0,0.2,0.0,none,rules-applied-pending-independent-review,exact-name,exact-title-among-candidates,not applicable,Outer-fold out-of-fold prediction; molecule and its chemical group were absent from that fit.,Not available in the locked DILIrank source; no post hoc class was inferred.
